Problema;Algoritmo;bhv;hv;gd;igd;igdp;bspread;spread
Tanaka;MyNSGAII;0.3095662212;0.3101592619;0.0003375327;0.0002070801;0.0009919239;0.0000000000;0.9204425688
Tanaka;NSGAII;0.3095662212;0.3090310850;0.0002808602;0.0003289839;0.0015832387;0.0000000000;1.2039139072
Tanaka;MyNSGAII;0.3095662212;0.3098287107;0.0003933531;0.0002641690;0.0011118941;0.0000000000;1.0296258427
Tanaka;NSGAII;0.3095662212;0.3082170288;0.0002594684;0.0004833141;0.0018055288;0.0000000000;1.2610283382
Tanaka;MyNSGAII;0.3095662212;0.3105251423;0.0003639464;0.0001990743;0.0008941044;0.0000000000;0.8627975956
Tanaka;NSGAII;0.3095662212;0.3087435662;0.0003134661;0.0004644391;0.0015776881;0.0000000000;1.1705646937
Tanaka;MyNSGAII;0.3095662212;0.3101867141;0.0002923835;0.0003254957;0.0011050223;0.0000000000;1.0215646357
Tanaka;NSGAII;0.3095662212;0.3077953312;0.0002539979;0.0005642525;0.0017952772;0.0000000000;1.2746141064
Tanaka;MyNSGAII;0.3095662212;0.3097489157;0.0002767204;0.0002855901;0.0010233376;0.0000000000;1.0223565419
Tanaka;NSGAII;0.3095662212;0.3084274603;0.0003315283;0.0004301376;0.0021656437;0.0000000000;1.2809873630
Tanaka;MyNSGAII;0.3095662212;0.3099628853;0.0003150037;0.0002501890;0.0010036686;0.0000000000;0.9764294980
Tanaka;NSGAII;0.3095662212;0.3078682129;0.0003734229;0.0004067247;0.0017379254;0.0000000000;1.1324303452
Tanaka;MyNSGAII;0.3095662212;0.3102401317;0.0003764531;0.0002058250;0.0009164087;0.0000000000;0.9305759306
Tanaka;NSGAII;0.3095662212;0.3083787629;0.0002933700;0.0004893760;0.0020949682;0.0000000000;1.2501249702
Tanaka;MyNSGAII;0.3095662212;0.3101914418;0.0003244928;0.0002701563;0.0009829466;0.0000000000;0.9767037162
Tanaka;NSGAII;0.3095662212;0.3080380060;0.0003058943;0.0004309936;0.0019688967;0.0000000000;1.2181171100
Tanaka;MyNSGAII;0.3095662212;0.3103416044;0.0004011251;0.0002214328;0.0008786132;0.0000000000;0.9474420976
Tanaka;NSGAII;0.3095662212;0.3086328211;0.0002933486;0.0004559240;0.0021003476;0.0000000000;1.2058680361
Tanaka;MyNSGAII;0.3095662212;0.3102990806;0.0003714327;0.0002024426;0.0009678505;0.0000000000;0.9504577098
Tanaka;NSGAII;0.3095662212;0.3091909914;0.0002581688;0.0004360927;0.0016238606;0.0000000000;1.1881652288
Tanaka;MyNSGAII;0.3095662212;0.3099555695;0.0004185741;0.0002316277;0.0009421409;0.0000000000;0.9461421577
Tanaka;NSGAII;0.3095662212;0.3090615870;0.0002327827;0.0005063924;0.0017903929;0.0000000000;1.1705525255
Tanaka;MyNSGAII;0.3095662212;0.3098563078;0.0003728432;0.0002533114;0.0009587621;0.0000000000;0.9679647967
Tanaka;NSGAII;0.3095662212;0.3084166682;0.0002450358;0.0007858500;0.0019165603;0.0000000000;1.2681807003
Tanaka;MyNSGAII;0.3095662212;0.3103596608;0.0003698754;0.0002258911;0.0010049890;0.0000000000;0.9469253110
Tanaka;NSGAII;0.3095662212;0.3089921192;0.0002696339;0.0003473278;0.0017916040;0.0000000000;1.1643500016
Tanaka;MyNSGAII;0.3095662212;0.3097575567;0.0002633294;0.0003468574;0.0008982076;0.0000000000;1.0162099010
Tanaka;NSGAII;0.3095662212;0.3090897762;0.0003241943;0.0004677156;0.0016775540;0.0000000000;1.1981448922
Tanaka;MyNSGAII;0.3095662212;0.3103448921;0.0003411067;0.0002782838;0.0009492913;0.0000000000;0.9752069161
Tanaka;NSGAII;0.3095662212;0.3088265991;0.0003237296;0.0004140154;0.0016938498;0.0000000000;1.2309079993
Tanaka;MyNSGAII;0.3095662212;0.3102330457;0.0003636773;0.0002177899;0.0009841034;0.0000000000;0.9659486280
Tanaka;NSGAII;0.3095662212;0.3086695709;0.0002401077;0.0004158470;0.0016786778;0.0000000000;1.1943376261
Tanaka;MyNSGAII;0.3095662212;0.3100630966;0.0003215619;0.0002519209;0.0009956246;0.0000000000;1.0065985534
Tanaka;NSGAII;0.3095662212;0.3082702694;0.0003521105;0.0005793299;0.0020316602;0.0000000000;1.2174551200
Srinivas;MyNSGAII;0.5455668247;0.5434372246;0.0000349296;0.0000321142;0.0011836727;0.0000000000;0.3997310030
Srinivas;NSGAII;0.5455668247;0.5434187762;0.0000345351;0.0000320619;0.0011849594;0.0000000000;0.4236935589
Srinivas;MyNSGAII;0.5455668247;0.5433203053;0.0000369061;0.0000349948;0.0012630134;0.0000000000;0.4131674825
Srinivas;NSGAII;0.5455668247;0.5433662954;0.0000346339;0.0000326932;0.0011780248;0.0000000000;0.4641393467
Srinivas;MyNSGAII;0.5455668247;0.5434799395;0.0000356574;0.0000330683;0.0012024658;0.0000000000;0.3809525192
Srinivas;NSGAII;0.5455668247;0.5433070909;0.0000379300;0.0000335178;0.0012252545;0.0000000000;0.4485036306
Srinivas;MyNSGAII;0.5455668247;0.5433294208;0.0000378868;0.0000332101;0.0012344182;0.0000000000;0.4411472032
Srinivas;NSGAII;0.5455668247;0.5432456901;0.0000357764;0.0000333591;0.0012773593;0.0000000000;0.4644135098
Srinivas;MyNSGAII;0.5455668247;0.5433916287;0.0000384625;0.0000333493;0.0012353238;0.0000000000;0.3986630045
Srinivas;NSGAII;0.5455668247;0.5433724129;0.0000327412;0.0000328689;0.0011919981;0.0000000000;0.4724074743
Srinivas;MyNSGAII;0.5455668247;0.5433333692;0.0000388249;0.0000353152;0.0012659618;0.0000000000;0.4212964834
Srinivas;NSGAII;0.5455668247;0.5434068929;0.0000345384;0.0000344095;0.0011694335;0.0000000000;0.4789672690
Srinivas;MyNSGAII;0.5455668247;0.5433283420;0.0000366932;0.0000354956;0.0012531162;0.0000000000;0.4254767095
Srinivas;NSGAII;0.5455668247;0.5433210275;0.0000362443;0.0000324617;0.0011827402;0.0000000000;0.4412134335
Srinivas;MyNSGAII;0.5455668247;0.5434498841;0.0000321674;0.0000330209;0.0011864240;0.0000000000;0.4178318553
Srinivas;NSGAII;0.5455668247;0.5435080213;0.0000434885;0.0000313025;0.0011273949;0.0000000000;0.4080506136
Srinivas;MyNSGAII;0.5455668247;0.5433764668;0.0000360324;0.0000328471;0.0011912084;0.0000000000;0.4189238420
Srinivas;NSGAII;0.5455668247;0.5434469088;0.0000356500;0.0000326199;0.0011743986;0.0000000000;0.4239352640
Srinivas;MyNSGAII;0.5455668247;0.5433529918;0.0000337572;0.0000355194;0.0012322656;0.0000000000;0.4195598879
Srinivas;NSGAII;0.5455668247;0.5434756692;0.0000287843;0.0000328376;0.0011802985;0.0000000000;0.4291899618
Srinivas;MyNSGAII;0.5455668247;0.5433590740;0.0000405972;0.0000331578;0.0012365498;0.0000000000;0.3999351363
Srinivas;NSGAII;0.5455668247;0.5434471240;0.0000364785;0.0000327545;0.0011703264;0.0000000000;0.4575665061
Srinivas;MyNSGAII;0.5455668247;0.5433195654;0.0000408830;0.0000347701;0.0012876149;0.0000000000;0.4164133661
Srinivas;NSGAII;0.5455668247;0.5433185974;0.0000316208;0.0000370345;0.0012626543;0.0000000000;0.4828397881
Srinivas;MyNSGAII;0.5455668247;0.5434332556;0.0000324608;0.0000320694;0.0011870991;0.0000000000;0.3818186264
Srinivas;NSGAII;0.5455668247;0.5433544240;0.0000384111;0.0000349248;0.0012099540;0.0000000000;0.4862631865
Srinivas;MyNSGAII;0.5455668247;0.5433630812;0.0000382141;0.0000319373;0.0012453968;0.0000000000;0.3910070948
Srinivas;NSGAII;0.5455668247;0.5433459943;0.0000688742;0.0000354256;0.0012603266;0.0000000000;0.4757126740
Srinivas;MyNSGAII;0.5455668247;0.5433150737;0.0000347842;0.0000345291;0.0012589276;0.0000000000;0.4374201651
Srinivas;NSGAII;0.5455668247;0.5432782270;0.0000432762;0.0000329338;0.0012358722;0.0000000000;0.4409533617
Srinivas;MyNSGAII;0.5455668247;0.5434639069;0.0000391691;0.0000316041;0.0011844566;0.0000000000;0.3990746650
Srinivas;NSGAII;0.5455668247;0.5433359790;0.0000386211;0.0000324095;0.0012500544;0.0000000000;0.4348040820
Srinivas;MyNSGAII;0.5455668247;0.5433399513;0.0000389945;0.0000340367;0.0012350166;0.0000000000;0.4520811219
Srinivas;NSGAII;0.5455668247;0.5433219919;0.0000398248;0.0000320155;0.0012214444;0.0000000000;0.4230172773
Srinivas;MyNSGAII;0.5455668247;0.5435114320;0.0000344613;0.0000326449;0.0011460080;0.0000000000;0.4014569333
Srinivas;NSGAII;0.5455668247;0.5434818785;0.0000285757;0.0000346206;0.0011543667;0.0000000000;0.4455826743
Srinivas;MyNSGAII;0.5455668247;0.5434791922;0.0000311161;0.0000357880;0.0011463432;0.0000000000;0.3923360132
Srinivas;NSGAII;0.5455668247;0.5433396715;0.0000318152;0.0000349632;0.0012444705;0.0000000000;0.4525153573
Srinivas;MyNSGAII;0.5455668247;0.5434642299;0.0000318712;0.0000313503;0.0011961129;0.0000000000;0.4157482287
Srinivas;NSGAII;0.5455668247;0.5435105755;0.0000272632;0.0000322956;0.0011363942;0.0000000000;0.4414579682
Srinivas;MyNSGAII;0.5455668247;0.5434009961;0.0000329000;0.0000345410;0.0012033349;0.0000000000;0.3994782349
Srinivas;NSGAII;0.5455668247;0.5434630877;0.0000294312;0.0000322917;0.0011551590;0.0000000000;0.4582235271
Srinivas;MyNSGAII;0.5455668247;0.5433186996;0.0000414324;0.0000342197;0.0012553062;0.0000000000;0.4084991767
Srinivas;NSGAII;0.5455668247;0.5432837936;0.0000326426;0.0000345169;0.0012212407;0.0000000000;0.5111352097
Srinivas;MyNSGAII;0.5455668247;0.5433416451;0.0000397686;0.0000339077;0.0012434861;0.0000000000;0.4133083779
Srinivas;NSGAII;0.5455668247;0.5433706191;0.0000446289;0.0000313925;0.0011875463;0.0000000000;0.4091498511
Srinivas;MyNSGAII;0.5455668247;0.5434812401;0.0000361258;0.0000316201;0.0011782129;0.0000000000;0.3527670862
Srinivas;NSGAII;0.5455668247;0.5434022887;0.0000326202;0.0000340154;0.0012151984;0.0000000000;0.4703944202
Srinivas;MyNSGAII;0.5455668247;0.5433245737;0.0000431666;0.0000347662;0.0012475055;0.0000000000;0.4114063959
Srinivas;NSGAII;0.5455668247;0.5434476210;0.0000635316;0.0000316340;0.0011576816;0.0000000000;0.4428756766
Srinivas;MyNSGAII;0.5455668247;0.5434803262;0.0000369861;0.0000327213;0.0011594486;0.0000000000;0.3962434356
Srinivas;NSGAII;0.5455668247;0.5433448545;0.0000460287;0.0000325734;0.0011879114;0.0000000000;0.4519382489
Srinivas;MyNSGAII;0.5455668247;0.5433821482;0.0000413179;0.0000333200;0.0012308801;0.0000000000;0.3964027422
Srinivas;NSGAII;0.5455668247;0.5432943823;0.0000389682;0.0000336790;0.0012527596;0.0000000000;0.4404428715
Srinivas;MyNSGAII;0.5455668247;0.5434545461;0.0000385196;0.0000312286;0.0011608028;0.0000000000;0.3942804672
Srinivas;NSGAII;0.5455668247;0.5435002510;0.0000329945;0.0000322261;0.0011234891;0.0000000000;0.4212651748
Srinivas;MyNSGAII;0.5455668247;0.5434172892;0.0000354593;0.0000320776;0.0011847696;0.0000000000;0.4096059325
Srinivas;NSGAII;0.5455668247;0.5433961085;0.0000401910;0.0000326251;0.0011767000;0.0000000000;0.4384969859
Srinivas;MyNSGAII;0.5455668247;0.5434412060;0.0000415626;0.0000323668;0.0012044054;0.0000000000;0.3918855414
Srinivas;NSGAII;0.5455668247;0.5434331025;0.0000631171;0.0000336953;0.0011961048;0.0000000000;0.4875901320
Kursawe;MyNSGAII;0.4039740581;0.4033157363;0.0000808583;0.0000560114;0.0007797686;0.0000000000;0.5684981994
Kursawe;NSGAII;0.4039740581;0.4031174608;0.0000796447;0.0000636161;0.0009639428;0.0000000000;0.6449571027
Kursawe;MyNSGAII;0.4039740581;0.4033104902;0.0000765308;0.0000607562;0.0008814542;0.0000000000;0.5923489165
Kursawe;NSGAII;0.4039740581;0.4033084614;0.0000712503;0.0000604109;0.0008707831;0.0000000000;0.6317554716
Kursawe;MyNSGAII;0.4039740581;0.4033794390;0.0000761286;0.0000580686;0.0008628793;0.0000000000;0.5901406077
Kursawe;NSGAII;0.4039740581;0.4031269252;0.0000806017;0.0000607905;0.0009491179;0.0000000000;0.6000962330
Kursawe;MyNSGAII;0.4039740581;0.4032745673;0.0000704701;0.0000581228;0.0008570500;0.0000000000;0.5926632566
Kursawe;NSGAII;0.4039740581;0.4032034031;0.0000725701;0.0000617836;0.0009283629;0.0000000000;0.6321143291
Kursawe;MyNSGAII;0.4039740581;0.4032418061;0.0000795250;0.0000574776;0.0008611338;0.0000000000;0.5827056060
Kursawe;NSGAII;0.4039740581;0.4029231892;0.0000767537;0.0000640109;0.0010272987;0.0000000000;0.6230778142
Kursawe;MyNSGAII;0.4039740581;0.4033195538;0.0000743711;0.0000594210;0.0008825220;0.0000000000;0.6016672314
Kursawe;NSGAII;0.4039740581;0.4030042663;0.0000828931;0.0000647801;0.0009988471;0.0000000000;0.6155049518
Kursawe;MyNSGAII;0.4039740581;0.4033027640;0.0000763293;0.0000601176;0.0008733218;0.0000000000;0.6127699193
Kursawe;NSGAII;0.4039740581;0.4031501446;0.0000762541;0.0000603234;0.0008880404;0.0000000000;0.6353597689
Kursawe;MyNSGAII;0.4039740581;0.4032329042;0.0000808784;0.0000591572;0.0008833054;0.0000000000;0.6058308726
Kursawe;NSGAII;0.4039740581;0.4031243430;0.0000732022;0.0000587387;0.0009079812;0.0000000000;0.6035670128
Kursawe;MyNSGAII;0.4039740581;0.4032122568;0.0000800623;0.0000604352;0.0008984786;0.0000000000;0.5975876616
Kursawe;NSGAII;0.4039740581;0.4029122934;0.0000845112;0.0000639700;0.0010184640;0.0000000000;0.6211160294
Kursawe;MyNSGAII;0.4039740581;0.4033103621;0.0000737882;0.0000568650;0.0008549966;0.0000000000;0.5782677163
Kursawe;NSGAII;0.4039740581;0.4032440482;0.0000812264;0.0000598889;0.0008616291;0.0000000000;0.6004538790
Kursawe;MyNSGAII;0.4039740581;0.4032840122;0.0000688262;0.0000564784;0.0008491154;0.0000000000;0.6075419599
Kursawe;NSGAII;0.4039740581;0.4032004600;0.0000778742;0.0000595966;0.0009257473;0.0000000000;0.5969192051
Kursawe;MyNSGAII;0.4039740581;0.4032551910;0.0000777462;0.0000555049;0.0008592178;0.0000000000;0.5800031643
Kursawe;NSGAII;0.4039740581;0.4031807407;0.0000758962;0.0000630437;0.0009290923;0.0000000000;0.6331023067
Kursawe;MyNSGAII;0.4039740581;0.4032583606;0.0000731370;0.0000607148;0.0008894112;0.0000000000;0.6102099706
Kursawe;NSGAII;0.4039740581;0.4030397089;0.0000776644;0.0000621065;0.0010217566;0.0000000000;0.6083122239
Kursawe;MyNSGAII;0.4039740581;0.4033377423;0.0000753088;0.0000574246;0.0008135745;0.0000000000;0.5900774919
Kursawe;NSGAII;0.4039740581;0.4030538857;0.0000813127;0.0000594550;0.0009440072;0.0000000000;0.6036281813
Kursawe;MyNSGAII;0.4039740581;0.4032353640;0.0000792910;0.0000582976;0.0008590659;0.0000000000;0.6019917543
Kursawe;NSGAII;0.4039740581;0.4032661541;0.0000810787;0.0000613462;0.0009174204;0.0000000000;0.6112800283
Kursawe;MyNSGAII;0.4039740581;0.4030801255;0.0000800147;0.0000628066;0.0009835083;0.0000000000;0.6106498599
Kursawe;NSGAII;0.4039740581;0.4030192916;0.0000813944;0.0000599466;0.0009791475;0.0000000000;0.6107633820
Kursawe;MyNSGAII;0.4039740581;0.4032212161;0.0000778714;0.0000594191;0.0009323510;0.0000000000;0.5847010706
Kursawe;NSGAII;0.4039740581;0.4032376452;0.0000748962;0.0000606133;0.0008752411;0.0000000000;0.6172728488
Kursawe;MyNSGAII;0.4039740581;0.4032695352;0.0000758816;0.0000614513;0.0009510519;0.0000000000;0.5899730576
Kursawe;NSGAII;0.4039740581;0.4030860805;0.0000753708;0.0000641705;0.0009946286;0.0000000000;0.6339735851
Kursawe;MyNSGAII;0.4039740581;0.4033091818;0.0000726837;0.0000570955;0.0008549738;0.0000000000;0.5821367510
Kursawe;NSGAII;0.4039740581;0.4032886623;0.0000790412;0.0000615101;0.0009637812;0.0000000000;0.6024826877
Kursawe;MyNSGAII;0.4039740581;0.4033059226;0.0000789547;0.0000598839;0.0009117272;0.0000000000;0.5967011915
Kursawe;NSGAII;0.4039740581;0.4032773404;0.0000803885;0.0000607405;0.0008999084;0.0000000000;0.5787158667
Kursawe;MyNSGAII;0.4039740581;0.4032514490;0.0000738048;0.0000635727;0.0009118227;0.0000000000;0.6158450271
Kursawe;NSGAII;0.4039740581;0.4031535274;0.0000740823;0.0000599252;0.0008798737;0.0000000000;0.6069769324
Kursawe;MyNSGAII;0.4039740581;0.4032705349;0.0000805616;0.0000610430;0.0009092529;0.0000000000;0.6030438183
Kursawe;NSGAII;0.4039740581;0.4032511762;0.0000719863;0.0000600516;0.0009106942;0.0000000000;0.6197763270
Kursawe;MyNSGAII;0.4039740581;0.4033306740;0.0000823255;0.0000604478;0.0008970343;0.0000000000;0.5842533540
Kursawe;NSGAII;0.4039740581;0.4031590059;0.0000755378;0.0000613451;0.0009380816;0.0000000000;0.6112472218
Kursawe;MyNSGAII;0.4039740581;0.4032102435;0.0000779972;0.0000584477;0.0008999026;0.0000000000;0.5939330501
Kursawe;NSGAII;0.4039740581;0.4029251806;0.0000852314;0.0000622072;0.0010216558;0.0000000000;0.6171492790
Kursawe;MyNSGAII;0.4039740581;0.4032425201;0.0000750791;0.0000607847;0.0009065766;0.0000000000;0.5937227163
Kursawe;NSGAII;0.4039740581;0.4032251962;0.0000787448;0.0000599389;0.0008892577;0.0000000000;0.6372138064
Kursawe;MyNSGAII;0.4039740581;0.4033488267;0.0000796271;0.0000596554;0.0008630958;0.0000000000;0.6117823749
Kursawe;NSGAII;0.4039740581;0.4031300324;0.0000794840;0.0000597417;0.0009455844;0.0000000000;0.6001032220
Kursawe;MyNSGAII;0.4039740581;0.4032256062;0.0000803295;0.0000611301;0.0009416939;0.0000000000;0.5882134063
Kursawe;NSGAII;0.4039740581;0.4029271876;0.0000821035;0.0000652643;0.0010191384;0.0000000000;0.6332035413
Kursawe;MyNSGAII;0.4039740581;0.4033175431;0.0000746060;0.0000600958;0.0008703189;0.0000000000;0.6050590503
Kursawe;NSGAII;0.4039740581;0.4028829086;0.0000888092;0.0000631239;0.0010535664;0.0000000000;0.6032503925
Kursawe;MyNSGAII;0.4039740581;0.4033011515;0.0000764213;0.0000579486;0.0008743664;0.0000000000;0.5906787488
Kursawe;NSGAII;0.4039740581;0.4029752595;0.0000875013;0.0000574312;0.0009381247;0.0000000000;0.5754600761
Kursawe;MyNSGAII;0.4039740581;0.4033287764;0.0000755146;0.0000614801;0.0008986882;0.0000000000;0.5972980616
Kursawe;NSGAII;0.4039740581;0.4031979694;0.0000776919;0.0000616413;0.0009043206;0.0000000000;0.6100230755
